# Elastic line measurement
# Soleil March/2017
# Energy = 849.87 eV
# pixel 	 data 	 fit
1.117250e+03 -3.373645e+00 4.834266e+02
1.117750e+03 -2.856668e+01 4.834266e+02
1.118250e+03 -4.875972e+01 4.834266e+02
1.118750e+03 2.510472e+02 4.834266e+02
1.119250e+03 -4.014580e+01 4.834266e+02
1.119750e+03 3.186612e+02 4.834266e+02
1.120250e+03 2.604681e+02 4.834266e+02
1.120750e+03 1.662751e+02 4.834266e+02
1.121250e+03 2.090821e+02 4.834266e+02
1.121750e+03 2.668890e+02 4.834266e+02
1.122250e+03 2.386960e+02 4.834266e+02
1.122750e+03 1.350294e+01 4.834266e+02
1.123250e+03 -3.469010e+01 4.834266e+02
1.123750e+03 -2.188831e+02 4.834266e+02
1.124250e+03 4.419238e+02 4.834266e+02
1.124750e+03 2.547308e+02 4.834266e+02
1.125250e+03 2.295378e+02 4.834266e+02
1.125750e+03 2.233447e+02 4.834266e+02
1.126250e+03 5.915168e+01 4.834266e+02
1.126750e+03 2.589586e+02 4.834266e+02
1.127250e+03 -5.923440e+01 4.834266e+02
1.127750e+03 3.375726e+02 4.834266e+02
1.128250e+03 2.293795e+02 4.834266e+02
1.128750e+03 4.061865e+02 4.834266e+02
1.129250e+03 2.939935e+02 4.834266e+02
1.129750e+03 3.368004e+02 4.834266e+02
1.130250e+03 3.746074e+02 4.834266e+02
1.130750e+03 5.294143e+02 4.834266e+02
1.131250e+03 6.622213e+02 4.834266e+02
1.131750e+03 3.050283e+02 4.834266e+02
1.132250e+03 4.038352e+02 4.834266e+02
1.132750e+03 3.586422e+02 4.834266e+02
1.133250e+03 3.724492e+02 4.834266e+02
1.133750e+03 3.682561e+02 4.834266e+02
1.134250e+03 9.063077e+00 4.834266e+02
1.134750e+03 5.808700e+02 4.834266e+02
1.135250e+03 3.406770e+02 4.834266e+02
1.135750e+03 4.194840e+02 4.834266e+02
1.136250e+03 3.622909e+02 4.834266e+02
1.136750e+03 2.080979e+02 4.834266e+02
1.137250e+03 3.769049e+02 4.834266e+02
1.137750e+03 7.571181e+01 4.834266e+02
1.138250e+03 7.625188e+02 4.834266e+02
1.138750e+03 3.313257e+02 4.834266e+02
1.139250e+03 4.411327e+02 4.834266e+02
1.139750e+03 1.839397e+02 4.834266e+02
1.140250e+03 7.967466e+02 4.834266e+02
1.140750e+03 3.785536e+02 4.834266e+02
1.141250e+03 5.053606e+02 4.834266e+02
1.141750e+03 2.871675e+02 4.834266e+02
1.142250e+03 3.079745e+02 4.834266e+02
1.142750e+03 1.517814e+02 4.834266e+02
1.143250e+03 3.715884e+02 4.834266e+02
1.143750e+03 -6.604637e+00 4.834266e+02
1.144250e+03 7.572023e+02 4.834266e+02
1.144750e+03 3.190093e+02 4.834266e+02
1.145250e+03 -1.241837e+02 4.834266e+02
1.145750e+03 -1.837679e+01 4.834266e+02
1.146250e+03 1.394302e+02 4.834266e+02
1.146750e+03 1.523714e+01 4.834266e+02
1.147250e+03 2.470441e+02 4.834266e+02
1.147750e+03 1.708511e+02 4.834266e+02
1.148250e+03 2.036580e+02 4.834266e+02
1.148750e+03 3.646499e+01 4.834266e+02
1.149250e+03 -9.728050e+00 4.834266e+02
1.149750e+03 7.307891e+01 4.834266e+02
1.150250e+03 -1.941141e+02 4.834266e+02
1.150750e+03 4.669284e+01 4.834266e+02
1.151250e+03 2.794998e+02 4.834266e+02
1.151750e+03 -3.369324e+01 4.834266e+02
1.152250e+03 9.311372e+01 4.834266e+02
1.152750e+03 2.939207e+02 4.834266e+02
1.153250e+03 1.227276e+02 4.834266e+02
1.153750e+03 2.245346e+02 4.834266e+02
1.154250e+03 1.903416e+02 4.834266e+02
1.154750e+03 1.471485e+02 4.834266e+02
1.155250e+03 1.549555e+02 4.834266e+02
1.155750e+03 2.107625e+02 4.834266e+02
1.156250e+03 4.615694e+02 4.834266e+02
1.156750e+03 2.523764e+02 4.834266e+02
1.157250e+03 2.051833e+02 4.834266e+02
1.157750e+03 1.799903e+02 4.834266e+02
1.158250e+03 2.227973e+02 4.834266e+02
1.158750e+03 2.606042e+02 4.834266e+02
1.159250e+03 7.641120e+01 4.834266e+02
1.159750e+03 4.302182e+02 4.834266e+02
1.160250e+03 7.502512e+01 4.834266e+02
1.160750e+03 3.208321e+02 4.834266e+02
1.161250e+03 1.606390e+02 4.834266e+02
1.161750e+03 3.224460e+02 4.834266e+02
1.162250e+03 2.622530e+02 4.834266e+02
1.162750e+03 5.480599e+02 4.834266e+02
1.163250e+03 6.986690e+01 4.834266e+02
1.163750e+03 4.986739e+02 4.834266e+02
1.164250e+03 6.948082e+01 4.834266e+02
1.164750e+03 2.202878e+02 4.834266e+02
1.165250e+03 1.810947e+02 4.834266e+02
1.165750e+03 1.649017e+02 4.834266e+02
1.166250e+03 2.157087e+02 4.834266e+02
1.166750e+03 -1.034844e+02 4.834266e+02
1.167250e+03 3.763226e+02 4.834266e+02
1.167750e+03 3.051296e+02 4.834266e+02
1.168250e+03 2.949365e+02 4.834266e+02
1.168750e+03 5.187435e+02 4.834266e+02
1.169250e+03 4.265504e+02 4.834266e+02
1.169750e+03 5.763574e+02 4.834266e+02
1.170250e+03 2.261644e+02 4.834266e+02
1.170750e+03 1.959713e+02 4.834266e+02
1.171250e+03 -9.522170e+01 4.834266e+02
1.171750e+03 3.775853e+02 4.834266e+02
1.172250e+03 -6.460778e+01 4.834266e+02
1.172750e+03 3.441992e+02 4.834266e+02
1.173250e+03 2.710061e+02 4.834266e+02
1.173750e+03 3.208131e+02 4.834266e+02
1.174250e+03 4.596201e+02 4.834266e+02
1.174750e+03 -1.957297e+01 4.834266e+02
1.175250e+03 3.192340e+02 4.834266e+02
1.175750e+03 3.804096e+01 4.834266e+02
1.176250e+03 -5.152079e+00 4.834266e+02
1.176750e+03 3.106549e+02 4.834266e+02
1.177250e+03 1.946185e+01 4.834266e+02
1.177750e+03 5.022688e+02 4.834266e+02
1.178250e+03 1.100758e+02 4.834266e+02
1.178750e+03 2.578827e+02 4.834266e+02
1.179250e+03 2.666897e+02 4.834266e+02
1.179750e+03 5.724967e+02 4.834266e+02
1.180250e+03 1.413036e+02 4.834266e+02
1.180750e+03 5.011106e+02 4.834266e+02
1.181250e+03 4.569175e+02 4.834266e+02
1.181750e+03 2.387245e+02 4.834266e+02
1.182250e+03 1.865315e+02 4.834266e+02
1.182750e+03 1.293384e+02 4.834266e+02
1.183250e+03 5.381454e+02 4.834266e+02
1.183750e+03 1.859524e+02 4.834266e+02
1.184250e+03 6.157593e+02 4.834266e+02
1.184750e+03 5.395663e+02 4.834266e+02
1.185250e+03 4.783732e+02 4.834266e+02
1.185750e+03 5.281802e+02 4.834266e+02
1.186250e+03 4.329872e+02 4.834266e+02
1.186750e+03 4.387941e+02 4.834266e+02
1.187250e+03 -2.339891e+01 4.834266e+02
1.187750e+03 8.740806e+01 4.834266e+02
1.188250e+03 1.062150e+02 4.834266e+02
1.188750e+03 4.310220e+02 4.834266e+02
1.189250e+03 9.582894e+01 4.834266e+02
1.189750e+03 3.346359e+02 4.834266e+02
1.190250e+03 -9.355713e+01 4.834266e+02
1.190750e+03 1.702498e+02 4.834266e+02
1.191250e+03 2.850568e+02 4.834266e+02
1.191750e+03 5.438638e+02 4.834266e+02
1.192250e+03 2.367072e+01 4.834266e+02
1.192750e+03 4.394777e+02 4.834266e+02
1.193250e+03 6.728464e+01 4.834266e+02
1.193750e+03 2.550916e+02 4.834266e+02
1.194250e+03 5.489857e+01 4.834266e+02
1.194750e+03 2.307055e+02 4.834266e+02
1.195250e+03 -4.948751e+01 4.834266e+02
1.195750e+03 2.363195e+02 4.834266e+02
1.196250e+03 7.112642e+01 4.834266e+02
1.196750e+03 6.293338e+01 4.834266e+02
1.197250e+03 9.774034e+01 4.834266e+02
1.197750e+03 8.554731e+01 4.834266e+02
1.198250e+03 2.943543e+02 4.834266e+02
1.198750e+03 6.571612e+02 4.834266e+02
1.199250e+03 2.209682e+02 4.834266e+02
1.199750e+03 3.907752e+02 4.834266e+02
1.200250e+03 2.158212e+01 4.834266e+02
1.200750e+03 1.973891e+02 4.834266e+02
1.201250e+03 1.021960e+02 4.834266e+02
1.201750e+03 1.280030e+02 4.834266e+02
1.202250e+03 -1.919003e+01 4.834266e+02
1.202750e+03 1.676169e+02 4.834266e+02
1.203250e+03 2.234239e+02 4.834266e+02
1.203750e+03 3.902309e+02 4.834266e+02
1.204250e+03 -1.689622e+02 4.834266e+02
1.204750e+03 4.548448e+02 4.834266e+02
1.205250e+03 -1.313483e+02 4.834266e+02
1.205750e+03 2.244587e+02 4.834266e+02
1.206250e+03 3.826567e+01 4.834266e+02
1.206750e+03 2.320726e+02 4.834266e+02
1.207250e+03 -6.912041e+01 4.834266e+02
1.207750e+03 1.006866e+02 4.834266e+02
1.208250e+03 1.104935e+02 4.834266e+02
1.208750e+03 4.043005e+02 4.834266e+02
1.209250e+03 -2.289256e+01 4.834266e+02
1.209750e+03 5.849144e+02 4.834266e+02
1.210250e+03 5.172137e+01 4.834266e+02
1.210750e+03 3.385283e+02 4.834266e+02
1.211250e+03 1.343353e+02 4.834266e+02
1.211750e+03 1.721423e+02 4.834266e+02
1.212250e+03 5.019492e+02 4.834266e+02
1.212750e+03 2.287562e+02 4.834266e+02
1.213250e+03 2.345631e+02 4.834266e+02
1.213750e+03 1.973701e+02 4.834266e+02
1.214250e+03 2.021771e+02 4.834266e+02
1.214750e+03 2.959840e+02 4.834266e+02
1.215250e+03 1.257910e+02 4.834266e+02
1.215750e+03 5.597952e+00 4.834266e+02
1.216250e+03 -2.659509e+01 4.834266e+02
1.216750e+03 -1.578812e+01 4.834266e+02
1.217250e+03 2.018840e+00 4.834266e+02
1.217750e+03 -2.161742e+02 4.834266e+02
1.218250e+03 -1.553672e+02 4.834266e+02
1.218750e+03 -1.235603e+02 4.834266e+02
1.219250e+03 -2.375331e+01 4.834266e+02
1.219750e+03 7.505365e+01 4.834266e+02
1.220250e+03 -9.313939e+01 4.834266e+02
1.220750e+03 3.766758e+01 4.834266e+02
1.221250e+03 -1.515255e+02 4.834266e+02
1.221750e+03 2.092815e+02 4.834266e+02
1.222250e+03 6.208846e+01 4.834266e+02
1.222750e+03 1.428954e+02 4.834266e+02
1.223250e+03 1.607024e+02 4.834266e+02
1.223750e+03 -1.044906e+02 4.834266e+02
1.224250e+03 -5.668369e+01 4.834266e+02
1.224750e+03 -1.738767e+02 4.834266e+02
1.225250e+03 3.093024e+01 4.834266e+02
1.225750e+03 6.273720e+01 4.834266e+02
1.226250e+03 1.515442e+02 4.834266e+02
1.226750e+03 3.511258e-01 4.834266e+02
1.227250e+03 1.921581e+02 4.834266e+02
1.227750e+03 -6.034949e+00 4.834266e+02
1.228250e+03 1.577201e+01 4.834266e+02
1.228750e+03 2.425790e+02 4.834266e+02
1.229250e+03 3.838594e+01 4.834266e+02
1.229750e+03 2.601929e+02 4.834266e+02
1.230250e+03 5.899986e+01 4.834266e+02
1.230750e+03 -2.219317e+01 4.834266e+02
1.231250e+03 7.613788e+00 4.834266e+02
1.231750e+03 5.042075e+01 4.834266e+02
1.232250e+03 2.562277e+02 4.834266e+02
1.232750e+03 1.803467e+01 4.834266e+02
1.233250e+03 2.318416e+02 4.834266e+02
1.233750e+03 1.636486e+02 4.834266e+02
1.234250e+03 3.434556e+02 4.834266e+02
1.234750e+03 2.042625e+02 4.834266e+02
1.235250e+03 1.740695e+02 4.834266e+02
1.235750e+03 2.228764e+02 4.834266e+02
1.236250e+03 -2.423166e+02 4.834266e+02
1.236750e+03 3.374904e+02 4.834266e+02
1.237250e+03 -1.970266e+01 4.834266e+02
1.237750e+03 2.110430e+01 4.834266e+02
1.238250e+03 -8.408874e+01 4.834266e+02
1.238750e+03 4.271822e+01 4.834266e+02
1.239250e+03 2.045252e+02 4.834266e+02
1.239750e+03 2.473321e+02 4.834266e+02
1.240250e+03 2.981391e+02 4.834266e+02
1.240750e+03 4.439461e+02 4.834266e+02
1.241250e+03 5.477530e+02 4.834266e+02
1.241750e+03 1.315600e+02 4.834266e+02
1.242250e+03 2.443670e+02 4.834266e+02
1.242750e+03 1.661739e+02 4.834266e+02
1.243250e+03 7.498089e+01 4.834266e+02
1.243750e+03 -1.132122e+02 4.834266e+02
1.244250e+03 4.665948e+02 4.834266e+02
1.244750e+03 2.684018e+02 4.834266e+02
1.245250e+03 6.622087e+02 4.834266e+02
1.245750e+03 5.690157e+02 4.834266e+02
1.246250e+03 4.208227e+02 4.834266e+02
1.246750e+03 7.476296e+02 4.834266e+02
1.247250e+03 1.944366e+02 4.834266e+02
1.247750e+03 3.182435e+02 4.834266e+02
1.248250e+03 5.860505e+02 4.834266e+02
1.248750e+03 4.708575e+02 4.834266e+02
1.249250e+03 7.026644e+02 4.834266e+02
1.249750e+03 5.804714e+02 4.834266e+02
1.250250e+03 8.542784e+02 4.834266e+02
1.250750e+03 4.920853e+02 4.834266e+02
1.251250e+03 3.298923e+02 4.834266e+02
1.251750e+03 1.516992e+02 4.834266e+02
1.252250e+03 3.215062e+02 4.834266e+02
1.252750e+03 1.293132e+02 4.834266e+02
1.253250e+03 4.621201e+02 4.834266e+02
1.253750e+03 -8.907290e+01 4.834266e+02
1.254250e+03 5.087341e+02 4.834266e+02
1.254750e+03 -2.074590e+02 4.834266e+02
1.255250e+03 2.403480e+02 4.834266e+02
1.255750e+03 -1.968451e+02 4.834266e+02
1.256250e+03 3.869619e+02 4.834266e+02
1.256750e+03 3.768871e+00 4.834266e+02
1.257250e+03 1.845758e+02 4.834266e+02
1.257750e+03 5.238280e+01 4.834266e+02
1.258250e+03 2.741898e+02 4.834266e+02
1.258750e+03 3.559967e+02 4.834266e+02
1.259250e+03 3.388037e+02 4.834266e+02
1.259750e+03 6.646106e+02 4.834266e+02
1.260250e+03 1.032418e+03 4.834266e+02
1.260750e+03 5.102246e+02 4.834266e+02
1.261250e+03 4.750315e+02 4.834266e+02
1.261750e+03 -3.816150e+01 4.834266e+02
1.262250e+03 2.306455e+02 4.834266e+02
1.262750e+03 6.645242e+01 4.834266e+02
1.263250e+03 2.072594e+02 4.834266e+02
1.263750e+03 1.410663e+02 4.834266e+02
1.264250e+03 3.448733e+02 4.834266e+02
1.264750e+03 4.036803e+02 4.834266e+02
1.265250e+03 2.254872e+02 4.834266e+02
1.265750e+03 1.892942e+02 4.834266e+02
1.266250e+03 3.331012e+02 4.834266e+02
1.266750e+03 -2.020919e+02 4.834266e+02
1.267250e+03 2.137151e+02 4.834266e+02
1.267750e+03 -1.034780e+02 4.834266e+02
1.268250e+03 2.203290e+02 4.834266e+02
1.268750e+03 1.411360e+02 4.834266e+02
1.269250e+03 6.894293e+01 4.834266e+02
1.269750e+03 4.187499e+02 4.834266e+02
1.270250e+03 -1.654431e+02 4.834266e+02
1.270750e+03 -3.663618e+01 4.834266e+02
1.271250e+03 -6.382922e+01 4.834266e+02
1.271750e+03 -1.940223e+02 4.834266e+02
1.272250e+03 3.578471e+01 4.834266e+02
1.272750e+03 4.359167e+01 4.834266e+02
1.273250e+03 3.423986e+02 4.834266e+02
1.273750e+03 4.012056e+02 4.834266e+02
1.274250e+03 2.000126e+02 4.834266e+02
1.274750e+03 5.718195e+02 4.834266e+02
1.275250e+03 3.616265e+02 4.834266e+02
1.275750e+03 -1.175666e+02 4.834266e+02
1.276250e+03 1.272404e+02 4.834266e+02
1.276750e+03 -8.195263e+01 4.834266e+02
1.277250e+03 5.485433e+01 4.834266e+02
1.277750e+03 -1.993387e+02 4.834266e+02
1.278250e+03 2.254683e+02 4.834266e+02
1.278750e+03 4.275218e+00 4.834266e+02
1.279250e+03 5.408218e+01 4.834266e+02
1.279750e+03 -2.511086e+01 4.834266e+02
1.280250e+03 -3.330389e+01 4.834266e+02
1.280750e+03 -1.414969e+02 4.834266e+02
1.281250e+03 5.253100e+02 4.834266e+02
1.281750e+03 -1.588301e+01 4.834266e+02
1.282250e+03 2.009240e+02 4.834266e+02
1.282750e+03 2.367309e+02 4.834266e+02
1.283250e+03 3.035379e+02 4.834266e+02
1.283750e+03 4.383448e+02 4.834266e+02
1.284250e+03 1.271518e+02 4.834266e+02
1.284750e+03 4.569588e+02 4.834266e+02
1.285250e+03 1.207657e+02 4.834266e+02
1.285750e+03 2.365727e+02 4.834266e+02
1.286250e+03 2.653797e+02 4.834266e+02
1.286750e+03 -1.018134e+02 4.834266e+02
1.287250e+03 5.039936e+02 4.834266e+02
1.287750e+03 -2.391995e+02 4.834266e+02
1.288250e+03 -9.539250e+01 4.834266e+02
1.288750e+03 -3.235855e+02 4.834266e+02
1.289250e+03 -1.747786e+02 4.834266e+02
1.289750e+03 -2.679716e+02 4.834266e+02
1.290250e+03 4.198354e+02 4.834266e+02
1.290750e+03 6.164232e+01 4.834266e+02
1.291250e+03 2.984493e+02 4.834266e+02
1.291750e+03 5.192562e+02 4.834266e+02
1.292250e+03 2.830632e+02 4.834266e+02
1.292750e+03 -1.031298e+02 4.834266e+02
1.293250e+03 -1.333229e+02 4.834266e+02
1.293750e+03 -2.785159e+02 4.834266e+02
1.294250e+03 6.429105e+01 4.834266e+02
1.294750e+03 1.790980e+02 4.834266e+02
1.295250e+03 9.290498e+01 4.834266e+02
1.295750e+03 3.677119e+02 4.834266e+02
1.296250e+03 3.951890e+01 4.834266e+02
1.296750e+03 2.033259e+02 4.834266e+02
1.297250e+03 -1.578672e+02 4.834266e+02
1.297750e+03 2.499398e+02 4.834266e+02
1.298250e+03 -2.692532e+02 4.834266e+02
1.298750e+03 1.553715e+00 4.834266e+02
1.299250e+03 -1.366393e+02 4.834266e+02
1.299750e+03 -1.988324e+02 4.834266e+02
1.300250e+03 -6.402540e+01 4.834266e+02
1.300750e+03 -1.682184e+02 4.834266e+02
1.301250e+03 -1.741147e+01 4.834266e+02
1.301750e+03 -1.836045e+02 4.834266e+02
1.302250e+03 -9.379755e+01 4.834266e+02
1.302750e+03 -3.999059e+01 4.834266e+02
1.303250e+03 -2.118362e+01 4.834266e+02
1.303750e+03 2.186233e+02 4.834266e+02
1.304250e+03 -3.735697e+02 4.834266e+02
1.304750e+03 1.502373e+02 4.834266e+02
1.305250e+03 -4.395577e+01 4.834266e+02
1.305750e+03 6.785119e+01 4.834266e+02
1.306250e+03 -1.034185e+01 4.834266e+02
1.306750e+03 -8.253489e+01 4.834266e+02
1.307250e+03 -1.107279e+02 4.834266e+02
1.307750e+03 -2.489210e+02 4.834266e+02
1.308250e+03 -1.201140e+02 4.834266e+02
1.308750e+03 1.692963e+00 4.834266e+02
1.309250e+03 -7.500074e+00 4.834266e+02
1.309750e+03 2.423069e+02 4.834266e+02
1.310250e+03 -2.488861e+02 4.834266e+02
1.310750e+03 8.920813e+00 4.834266e+02
1.311250e+03 -3.002722e+02 4.834266e+02
1.311750e+03 8.053474e+01 4.834266e+02
1.312250e+03 -3.658300e+00 4.834266e+02
1.312750e+03 -8.285134e+01 4.834266e+02
1.313250e+03 4.419556e+02 4.834266e+02
1.313750e+03 1.047626e+02 4.834266e+02
1.314250e+03 4.725695e+02 4.834266e+02
1.314750e+03 1.163765e+02 4.834266e+02
1.315250e+03 2.741835e+02 4.834266e+02
1.315750e+03 2.999044e+01 4.834266e+02
1.316250e+03 -9.320260e+01 4.834266e+02
1.316750e+03 1.960436e+01 4.834266e+02
1.317250e+03 2.941132e+01 4.834266e+02
1.317750e+03 1.621829e+01 4.834266e+02
1.318250e+03 -1.699748e+02 4.834266e+02
1.318750e+03 -5.816779e+01 4.834266e+02
1.319250e+03 -1.163608e+02 4.834266e+02
1.319750e+03 -3.745539e+02 4.834266e+02
1.320250e+03 -1.437469e+02 4.834266e+02
1.320750e+03 -4.019399e+02 4.834266e+02
1.321250e+03 -1.071330e+02 4.834266e+02
1.321750e+03 -2.323260e+02 4.834266e+02
1.322250e+03 -2.651905e+01 4.834266e+02
1.322750e+03 1.002879e+02 4.834266e+02
1.323250e+03 -6.190513e+01 4.834266e+02
1.323750e+03 2.649018e+02 4.834266e+02
1.324250e+03 -2.102912e+02 4.834266e+02
1.324750e+03 -9.948424e+01 4.834266e+02
1.325250e+03 -1.746773e+02 4.834266e+02
1.325750e+03 -6.087031e+01 4.834266e+02
1.326250e+03 -1.340634e+02 4.834266e+02
1.326750e+03 -3.262564e+02 4.834266e+02
1.327250e+03 5.375506e+02 4.834266e+02
1.327750e+03 -2.066425e+02 4.834266e+02
1.328250e+03 3.341645e+02 4.834266e+02
1.328750e+03 -1.420285e+02 4.834266e+02
1.329250e+03 2.357784e+02 4.834266e+02
1.329750e+03 5.158539e+01 4.834266e+02
1.330250e+03 -4.960765e+01 4.834266e+02
1.330750e+03 2.119931e+01 4.834266e+02
1.331250e+03 -1.539937e+02 4.834266e+02
1.331750e+03 1.798132e+02 4.834266e+02
1.332250e+03 -1.213798e+02 4.834266e+02
1.332750e+03 4.724272e+02 4.834266e+02
1.333250e+03 1.102341e+02 4.834266e+02
1.333750e+03 2.300411e+02 4.834266e+02
1.334250e+03 -6.151953e+00 4.834266e+02
1.334750e+03 -3.034499e+01 4.834266e+02
1.335250e+03 -9.953803e+01 4.834266e+02
1.335750e+03 3.326893e+01 4.834266e+02
1.336250e+03 -1.669241e+02 4.834266e+02
1.336750e+03 2.948829e+02 4.834266e+02
1.337250e+03 1.689821e+00 4.834266e+02
1.337750e+03 2.549678e+01 4.834266e+02
1.338250e+03 3.513037e+02 4.834266e+02
1.338750e+03 1.131107e+02 4.834266e+02
1.339250e+03 7.917671e+00 4.834266e+02
1.339750e+03 -3.275366e+00 4.834266e+02
1.340250e+03 -4.546840e+01 4.834266e+02
1.340750e+03 1.033856e+01 4.834266e+02
1.341250e+03 -7.854479e+00 4.834266e+02
1.341750e+03 -1.920475e+02 4.834266e+02
1.342250e+03 -1.024055e+01 4.834266e+02
1.342750e+03 -2.164336e+02 4.834266e+02
1.343250e+03 2.037337e+01 4.834266e+02
1.343750e+03 -2.008197e+02 4.834266e+02
1.344250e+03 3.898730e+01 4.834266e+02
1.344750e+03 -1.220574e+01 4.834266e+02
1.345250e+03 2.606012e+02 4.834266e+02
1.345750e+03 -1.559182e+01 4.834266e+02
1.346250e+03 1.072151e+02 4.834266e+02
1.346750e+03 8.202211e+01 4.834266e+02
1.347250e+03 3.678291e+02 4.834266e+02
1.347750e+03 2.366360e+02 4.834266e+02
1.348250e+03 4.429948e-01 4.834266e+02
1.348750e+03 -1.387500e+02 4.834266e+02
1.349250e+03 2.290569e+02 4.834266e+02
1.349750e+03 4.238639e+02 4.834266e+02
1.350250e+03 9.867084e+01 4.834266e+02
1.350750e+03 6.364778e+02 4.834266e+02
1.351250e+03 1.692848e+02 4.834266e+02
1.351750e+03 3.490917e+02 4.834266e+02
1.352250e+03 -1.910131e+01 4.834266e+02
1.352750e+03 -6.129434e+01 4.834266e+02
1.353250e+03 -1.004874e+02 4.834266e+02
1.353750e+03 -1.506804e+02 4.834266e+02
1.354250e+03 -3.887346e+01 4.834266e+02
1.354750e+03 -6.006649e+01 4.834266e+02
1.355250e+03 -2.742595e+02 4.834266e+02
1.355750e+03 -2.434526e+02 4.834266e+02
1.356250e+03 -5.056456e+02 4.834266e+02
1.356750e+03 -1.268386e+02 4.834266e+02
1.357250e+03 -1.940317e+02 4.834266e+02
1.357750e+03 -1.202247e+02 4.834266e+02
1.358250e+03 -6.941776e+01 4.834266e+02
1.358750e+03 -1.276108e+02 4.834266e+02
1.359250e+03 -1.708038e+02 4.834266e+02
1.359750e+03 1.830031e+02 4.834266e+02
1.360250e+03 1.081009e+01 4.834266e+02
1.360750e+03 3.856171e+02 4.834266e+02
1.361250e+03 2.142402e+01 4.834266e+02
1.361750e+03 3.012310e+02 4.834266e+02
1.362250e+03 4.780379e+02 4.834266e+02
1.362750e+03 5.508449e+02 4.834266e+02
1.363250e+03 2.416519e+02 4.834266e+02
1.363750e+03 1.514588e+02 4.834266e+02
1.364250e+03 1.482658e+02 4.834266e+02
1.364750e+03 3.670728e+02 4.834266e+02
1.365250e+03 1.898797e+02 4.834266e+02
1.365750e+03 3.296867e+02 4.834266e+02
1.366250e+03 9.649364e+01 4.834266e+02
1.366750e+03 1.283006e+02 4.834266e+02
1.367250e+03 1.241076e+02 4.834266e+02
1.367750e+03 -1.230855e+02 4.834266e+02
1.368250e+03 2.507215e+02 4.834266e+02
1.368750e+03 -7.347155e+01 4.834266e+02
1.369250e+03 1.423354e+02 4.834266e+02
1.369750e+03 2.381424e+02 4.834266e+02
1.370250e+03 1.199493e+02 4.834266e+02
1.370750e+03 1.837563e+02 4.834266e+02
1.371250e+03 -2.543673e+01 4.834266e+02
1.371750e+03 2.413702e+02 4.834266e+02
1.372250e+03 1.111772e+02 4.834266e+02
1.372750e+03 6.049842e+02 4.834266e+02
1.373250e+03 1.397911e+02 4.834266e+02
1.373750e+03 3.935981e+02 4.834266e+02
1.374250e+03 3.624050e+02 4.834266e+02
1.374750e+03 2.232120e+02 4.834266e+02
1.375250e+03 4.180190e+02 4.834266e+02
1.375750e+03 3.708259e+02 4.834266e+02
1.376250e+03 2.846329e+02 4.834266e+02
1.376750e+03 6.724399e+02 4.834266e+02
1.377250e+03 2.972468e+02 4.834266e+02
1.377750e+03 5.040538e+02 4.834266e+02
1.378250e+03 4.278607e+02 4.834266e+02
1.378750e+03 3.806677e+02 4.834266e+02
1.379250e+03 4.374747e+02 4.834266e+02
1.379750e+03 8.572816e+02 4.834266e+02
1.380250e+03 1.220886e+02 4.834266e+02
1.380750e+03 6.698956e+02 4.834266e+02
1.381250e+03 2.637025e+02 4.834266e+02
1.381750e+03 6.735095e+02 4.834266e+02
1.382250e+03 6.163164e+02 4.834266e+02
1.382750e+03 9.221234e+02 4.834266e+02
1.383250e+03 7.649304e+02 4.834266e+02
1.383750e+03 2.957373e+02 4.834266e+02
1.384250e+03 3.705443e+02 4.834266e+02
1.384750e+03 -4.464875e+01 4.834266e+02
1.385250e+03 4.415821e+01 4.834266e+02
1.385750e+03 3.109652e+02 4.834266e+02
1.386250e+03 4.067721e+02 4.834266e+02
1.386750e+03 1.695791e+02 4.834266e+02
1.387250e+03 8.293861e+02 4.834266e+02
1.387750e+03 1.371930e+02 4.834266e+02
1.388250e+03 1.780000e+02 4.834266e+02
1.388750e+03 8.108070e+02 4.834266e+02
1.389250e+03 2.161391e+01 4.834266e+02
1.389750e+03 6.684209e+02 4.834266e+02
1.390250e+03 -2.967722e+02 4.834266e+02
1.390750e+03 1.500348e+02 4.834266e+02
1.391250e+03 -2.915824e+01 4.834266e+02
1.391750e+03 1.566487e+02 4.834266e+02
1.392250e+03 8.945569e+01 4.834266e+02
1.392750e+03 4.522627e+02 4.834266e+02
1.393250e+03 -1.229304e+02 4.834266e+02
1.393750e+03 8.387658e+01 4.834266e+02
1.394250e+03 2.586835e+02 4.834266e+02
1.394750e+03 7.149050e+01 4.834266e+02
1.395250e+03 4.602975e+02 4.834266e+02
1.395750e+03 6.210443e+01 4.834266e+02
1.396250e+03 2.699114e+02 4.834266e+02
1.396750e+03 -1.128165e+01 4.834266e+02
1.397250e+03 1.525312e+00 4.834266e+02
1.397750e+03 -5.766773e+01 4.834266e+02
1.398250e+03 4.913924e+01 4.834266e+02
1.398750e+03 1.969462e+02 4.834266e+02
1.399250e+03 2.157532e+02 4.834266e+02
1.399750e+03 1.515601e+02 4.834266e+02
1.400250e+03 1.773671e+02 4.834266e+02
1.400750e+03 -1.548260e+02 4.834266e+02
1.401250e+03 6.898101e+01 4.834266e+02
1.401750e+03 -2.652120e+02 4.834266e+02
1.402250e+03 -1.140506e+01 4.834266e+02
1.402750e+03 -1.105981e+02 4.834266e+02
1.403250e+03 2.420886e+01 4.834266e+02
1.403750e+03 6.701582e+01 4.834266e+02
